scenario,gridiv,time,QH,QE,QN,QS,T2,after_spinup,hour,name,type,paved,bldgs,green_fraction,green_blue_fraction,impervious_fraction
future_plus_2p5c,3,2024-03-05 12:00:00,316.0127345738669,9.532150851310348,681.9913488283229,356.44646340314563,37.58303379978819,False,12,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-05 13:00:00,289.7270110423912,7.780002633349789,609.7292897374049,312.22227606166393,36.37534614964304,False,13,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-05 14:00:00,247.65925246996198,6.290842948951553,505.7431559164616,251.79306049754805,35.31632983893067,False,14,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-05 15:00:00,197.77576885041762,4.846053535983442,385.50016632595975,182.8783439395587,34.07647348209677,False,15,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-05 16:00:00,135.93947211825875,3.7756599911368505,236.92862729141072,97.21349518201511,33.21466683087045,False,16,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-05 17:00:00,74.11986595890788,3.0544881385278058,91.01938105964446,13.845026962208777,32.73045451800185,False,17,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-05 18:00:00,35.112429192343726,2.553267101578911,4.7876797559666455,-32.87801653795599,32.26744240294341,False,18,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-05 19:00:00,23.948389304583824,2.2647641733327712,-15.818656160353584,-42.031809638270175,31.700006826340754,False,19,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-05 20:00:00,22.463774862029513,2.2030534174409357,-16.804320932308425,-41.47114921177887,31.410708254006362,False,20,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-05 21:00:00,22.113532028981822,2.2165844632117397,-16.683376864143437,-41.013493356337,31.368294877401393,False,21,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-05 22:00:00,22.334128830760832,2.1484873068646526,-15.88448617895214,-40.36710231657763,31.19455147191205,False,22,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-05 23:00:00,22.692085713027264,2.0843883817789517,-14.958600891779442,-39.73507498658565,31.032915717736774,False,23,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-06 00:00:00,22.897096089317728,2.077590038832619,-14.490253872833813,-39.464940000984164,30.96295479661192,False,0,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-06 01:00:00,22.883398485007376,2.3425607263984194,-13.923728454036935,-39.149687665442734,30.856249063448896,False,1,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-06 02:00:00,22.94912820204509,2.549341343258165,-13.27994147885574,-38.778411024159,30.670606545208184,False,2,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-06 03:00:00,23.117457871857482,2.704629820155967,-12.504786550867657,-38.32687424288111,30.36685770929004,False,3,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-06 04:00:00,22.988389676737906,3.1740667739129713,-11.668753006156466,-37.83120945680734,30.15714788533458,False,4,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-06 05:00:00,23.673701103284444,3.933564235655485,-7.903529541060869,-35.510794880000795,30.09186974982271,False,5,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-06 06:00:00,34.599397691603414,5.546321427903364,25.11853536052713,-15.027183758979646,30.469306324485174,False,6,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-06 07:00:00,68.49271747097987,10.958497723821774,120.97394637854428,41.52273118374266,31.764341609662665,False,7,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-06 08:00:00,109.37570406599401,25.098139775175742,250.6094094825726,116.13556564140286,32.953235454464824,False,8,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-06 09:00:00,141.28218588399506,46.677877241469616,374.12946695513307,186.16940382966843,34.012626374217724,False,9,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-06 10:00:00,176.7741046400112,57.73620242834016,482.6455126929247,248.13520562457336,35.24723545482461,False,10,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-06 11:00:00,215.15028278405524,49.57529102717188,550.0066563642433,285.2810825530162,35.79572381682366,False,11,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-06 12:00:00,244.54648303828506,31.32811396994164,569.8786137610765,294.00401675284985,35.70111344844691,False,12,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-06 13:00:00,255.07034074464784,15.39684104808901,552.1762708700038,281.7090890772669,35.49849632977615,False,13,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-06 14:00:00,243.09936888240497,7.718599991521944,501.96218639048874,251.14421751656175,35.21738916554485,False,14,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-06 15:00:00,201.01241859294782,5.910224622997095,393.5541909721779,186.63154775623298,34.658288385179524,False,15,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-06 16:00:00,129.31965658241253,4.290050957823197,220.88654708546244,87.27683954522671,33.737065122611426,False,16,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-06 17:00:00,65.36294342664527,3.1871388080135428,72.43417317884735,3.8840909441885274,33.04490345349387,False,17,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-06 18:00:00,33.698548923619,2.5549172875258424,3.2010745322771172,-33.05239167886773,32.49027788474663,False,18,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-06 19:00:00,24.50250192065496,2.2087437549019513,-14.3553506421745,-41.06659631773142,31.974056226897314,False,19,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-06 20:00:00,23.236401605220077,2.1089795770637743,-15.049991381647322,-40.395372563931176,31.70254880142802,False,20,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-06 21:00:00,22.879435485466242,2.23311010418682,-14.675199480955365,-39.78774507060843,31.721368999985884,False,21,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-06 22:00:00,23.112968885250623,2.2582029992559254,-13.685926447213605,-39.05709833172015,31.643057169813343,False,22,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-06 23:00:00,23.872728048750687,2.1358502520634013,-11.927066932323031,-37.93564523313712,31.443554337196954,False,23,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-07 00:00:00,24.516888394475405,2.0424537122850217,-10.533566298661428,-37.09290840542186,31.20989075677413,False,0,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-07 01:00:00,24.871716138874973,1.984847662776146,-9.97635569507853,-36.83291949672965,30.943258188161664,False,1,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-07 02:00:00,24.906791331928744,1.9585768728710697,-10.149315200781535,-37.014683405581344,30.68960106114383,False,2,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-07 03:00:00,24.471386889037607,1.9799187431102638,-11.415252493868635,-37.86655812601651,30.485311098464962,False,3,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-07 04:00:00,24.186427689917238,1.9959012167189265,-12.165405697028639,-38.347734603664804,30.38865196801338,False,4,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-07 05:00:00,25.122786530356816,2.000230359384339,-9.472248492504237,-36.595265382245394,30.38630895367285,False,5,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-07 06:00:00,33.85972824499945,2.288791958557693,14.765622111436448,-21.3828980921207,30.67078395543705,False,6,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-07 07:00:00,62.71907655056916,3.1236044271274372,88.23611424618707,22.393433268490455,31.514820437616322,False,7,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-07 08:00:00,112.04565862868016,4.787245988270275,208.04116884057365,91.2082642236232,33.11403197821575,False,8,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-07 09:00:00,165.03860211075903,7.467169873013379,336.5291664417238,164.0233944579514,35.894102794188946,False,9,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-07 10:00:00,218.404693375109,10.36762951767628,466.67827329240345,237.90595039961818,39.281500170434796,False,10,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-07 11:00:00,255.82734593412818,12.45512658399842,556.5775892885327,288.2951167704062,41.053396808105745,False,11,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-07 12:00:00,253.87163984154276,11.657762134300617,541.8547610039136,276.3253590280703,39.658864574291755,False,12,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-07 13:00:00,236.74576532100136,8.74231330825542,492.8129583699924,247.3248797407356,37.37706337515406,False,13,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-07 14:00:00,221.29768468947677,7.4143227278068515,453.4166917665829,224.70468434929924,36.423101181096435,False,14,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-07 15:00:00,181.71647256496638,5.9611476283116005,352.2393448451099,164.56172465183195,35.21038451856305,False,15,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-07 16:00:00,119.9415255636814,4.281057375860908,201.89493774026843,77.6723548007261,33.84823756624199,False,16,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-07 17:00:00,64.83813446230347,3.213527968231496,72.86416562176345,4.812503191228475,33.01477807828236,False,17,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-07 18:00:00,32.65815871027466,2.600403761673388,1.1389365203115556,-34.11962595163649,32.35098393354294,False,18,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-07 19:00:00,23.33744861053243,2.295709435792554,-16.635998244519214,-42.2691562908442,31.82643580288042,False,19,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-07 20:00:00,22.259745136038642,2.208068428183022,-16.986634737480724,-41.454448301702385,31.61359231003455,False,20,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-07 21:00:00,22.15533301219177,2.2193370533300754,-16.36858541928968,-40.74325548481153,31.606687987472927,False,21,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-07 22:00:00,22.449345485269248,2.143740816498458,-15.504010749566476,-40.09709705133418,31.450758511522185,False,22,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-07 23:00:00,22.841856732947665,2.0608039519998633,-14.631429662126882,-39.53409034707441,31.311539724088714,False,23,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-08 00:00:00,23.285898913950252,2.002881445835057,-13.679788754641438,-38.96856911442675,31.229284204244703,False,0,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-08 01:00:00,23.891076446768054,1.9477123821289408,-12.30333525650227,-38.14212408539927,31.071970846667806,False,1,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-08 02:00:00,23.91674091668121,2.356710165980669,-11.30890845982718,-37.58235954248906,30.84873945547834,False,2,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-08 03:00:00,23.3929608050187,3.064802099349318,-11.023820450411804,-37.48158335477982,30.622604013960736,False,3,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-08 04:00:00,21.375156369176423,5.291726370500872,-10.603113427919544,-37.26999616759684,30.484360025948263,False,4,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-08 05:00:00,19.717147723191992,8.513236383203731,-6.45921720928902,-34.68960131568475,30.423900231762882,False,5,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-08 06:00:00,27.460678570562646,13.560152747164508,27.540016469110828,-13.480814848616328,30.606552994001678,False,6,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-08 07:00:00,56.28204657471448,24.54432357097816,125.28971418737997,44.46334404168733,31.382534616354132,False,7,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-08 08:00:00,97.06193958717502,42.36568786169831,262.9061303799393,123.47850293106599,32.31764656747172,False,8,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-08 09:00:00,136.3868823569174,63.144384379916715,403.05493031828337,203.52366358144923,33.332359242366216,False,9,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-08 10:00:00,172.40797964870043,73.52865439375755,508.5062928966836,262.56965885422557,34.56612437304579,False,10,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-08 11:00:00,206.58801245951642,70.32668988982083,576.9879980492187,300.0732956998815,35.27464233972596,False,11,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-08 12:00:00,231.40612138633628,60.69791640899829,608.9136986408381,316.8096608455035,35.43834193192937,False,12,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-08 13:00:00,233.57206426154323,52.122364030267185,587.1903116419421,301.49588335013163,35.597837891760186,False,13,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-08 14:00:00,214.02691620754013,43.48766395765403,515.0708918723305,257.5563117071364,35.27895535018209,False,14,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-08 15:00:00,180.97974963243095,28.075192115471825,399.9784596586733,190.92351791077053,34.30765309804153,False,15,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-08 16:00:00,109.35150987266427,33.59149623210131,245.15835572521954,102.21534962045399,33.08525723512057,False,16,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-08 17:00:00,31.755631797067142,44.98943247628579,92.13335158035478,15.388287307001853,32.02364011422058,False,17,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-08 18:00:00,9.135484497254593,30.929507687303527,10.448606508796393,-29.616385675761723,31.51761914986105,False,18,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-08 19:00:00,9.00609122903492,19.99973784775287,-11.610856408498202,-40.61668548528599,31.261606710215876,False,19,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-08 20:00:00,11.714922847111962,14.603177793222493,-13.702608066963906,-40.02070870729836,31.13920159713579,False,20,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-08 21:00:00,14.322184671126573,11.554052708390545,-13.143849134916993,-39.02008651443411,31.050714549283665,False,21,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-08 22:00:00,16.984787880967726,9.283411828083532,-11.607736386694214,-37.87593609574547,30.750351306179244,False,22,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-08 23:00:00,19.23761151532342,7.6398781133578515,-9.878248716591024,-36.7557383452723,30.48703429322342,False,23,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-09 00:00:00,21.132395800439486,6.287374384198735,-8.557422805298728,-35.97719298993695,30.327522314207958,False,0,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-09 01:00:00,22.70744177967885,5.18515054082268,-7.499698084515983,-35.39229040501751,30.13800530924902,False,1,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-09 02:00:00,23.691812465807455,4.483856849921262,-6.946712823457436,-35.12238213918615,29.99746877691882,False,2,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-09 03:00:00,24.26203159551649,4.031582820618255,-6.8252164617264865,-35.118830877861235,29.86648053204227,False,3,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-09 04:00:00,24.70887787047087,3.6707932117279785,-6.702569143328783,-35.082240225527634,29.780763895218353,False,4,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-09 05:00:00,26.3945318857093,3.4578046138823484,-2.779110966299161,-32.63144746589081,29.870190192039715,False,5,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-09 06:00:00,40.87510682012324,3.9753820545412313,36.85082061778461,-7.9996682568798585,30.39263009986503,False,6,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-09 07:00:00,86.16692459554604,5.593923651707025,151.20080739780244,59.43995915054938,31.772139254098224,False,7,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-09 08:00:00,156.0873325919716,7.159438462605867,317.3885217554938,154.14175070091633,34.057452509282456,False,8,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
future_plus_2p5c,3,2024-03-09 09:00:00,222.54016014568867,9.497779538289624,474.92154959635076,242.88360991237244,37.177220683150274,False,9,Taman Melati,refuge,0.567,0.073,0.18,0.26,0.6399999999999999
